Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,32,96,44.16,Outlet
Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,Men's Apparel,34,33,112,40.39,Outlet
Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,41,64,262,118.08,Outlet
Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,37,113,418,171.42,Outlet
Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38,68,258,98.19,Outlet
Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,40,30,120,52.8,Outlet
Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39,23,90,40.37,Outlet
Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Men's Apparel,40,23,92,30.36,Outlet
Sports Direct,1185732,10/8/2021,Northeast,Rhode Island,Providence,Women's Apparel,47,66,310,136.49,Outlet
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,40,105,420,176.4,Outlet
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40,74,296,124.32,Outlet
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,37,68,252,113.22,Outlet
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,36,68,245,110.16,Outlet
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Men's Apparel,43,61,262,86.56,Outlet
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Women's Apparel,46,83,382,167.99,Outlet
Sports Direct,1185732,12/6/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,48,160,768,299.52,Outlet
Sports Direct,1185732,12/6/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,37,102,377,139.64,Outlet
Sports Direct,1185732,12/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,40,88,352,165.44,Outlet
Sports Direct,1185732,12/6/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,34,77,262,112.57,Outlet
Sports Direct,1185732,12/6/2021,Northeast,Rhode Island,Providence,Men's Apparel,41,74,303,112.26,Outlet
Sports Direct,1185732,12/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,51,111,566,243.42,Outlet
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,28,140,392,129.36,Outlet
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,28,88,246,83.78,Outlet
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,22,75,165,47.85,Outlet
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,25,33,83,25.58,Outlet
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Men's Apparel,39,47,183,58.66,Outlet
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Women's Apparel,26,83,216,73.37,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,26,155,403,149.11,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,31,53,164,57.51,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,24,70,168,48.72,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,27,75,203,64.8,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Men's Apparel,36,53,191,51.52,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Women's Apparel,30,80,240,76.8,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,28,155,434,147.56,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,31,61,189,64.29,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,23,60,138,44.16,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,25,93,233,65.1,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,36,31,112,33.48,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's Apparel,31,68,211,78,Outlet
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,28,149,417,137.68,Outlet
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,28,51,143,51.41,Outlet
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,22,51,112,34.78,Outlet
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,23,39,90,25.12,Outlet
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,33,44,145,39.2,Outlet
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Women's Apparel,30,94,282,101.52,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,41,173,709,255.35,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,34,68,231,83.23,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,30,68,204,63.24,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32,54,173,51.84,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,39,60,234,65.52,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's Apparel,43,104,447,152.05,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,39,196,764,267.54,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,114,410,131.33,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,36,75,270,83.7,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,72,245,68.54,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's Apparel,39,74,289,92.35,Outlet
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Women's Apparel,47,120,564,197.4,Outlet
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,37,180,666,219.78,Outlet
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,105,378,139.86,Outlet
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,32,88,282,84.48,Outlet
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,77,262,83.78,Outlet
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,41,80,328,101.68,Outlet
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Women's Apparel,41,132,541,173.18,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,40,196,784,258.72,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,33,112,370,118.27,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,29,85,247,76.42,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,31,58,180,50.34,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,40,51,204,55.08,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Apparel,46,98,451,157.78,Outlet
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,36,153,551,187.27,Outlet
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,35,88,308,113.96,Outlet
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,30,47,141,42.3,Outlet
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,39,133,35.8,Outlet
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,39,41,160,49.57,Outlet
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Women's Apparel,41,77,316,104.18,Outlet
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,40,132,528,174.24,Outlet
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37,68,252,88.06,Outlet
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,41,38,156,46.74,Outlet
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,38,32,122,32.83,Outlet
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,Men's Apparel,51,34,173,48.55,Outlet
Amazon,1185732,10/15/2021,Northeast,Massachusetts,Boston,Women's Apparel,51,68,347,121.38,Outlet
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,49,120,588,205.8,Outlet
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40,102,408,142.8,Outlet
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,44,91,400,120.12,Outlet
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,83,349,101.09,Outlet
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,50,78,390,124.8,Outlet
Amazon,1185732,11/14/2021,Northeast,Massachusetts,Boston,Women's Apparel,48,123,590,206.64,Outlet
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,51,178,908,317.73,Outlet
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37,113,418,133.79,Outlet
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,36,112,403,108.86,Outlet
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,43,105,452,126.42,Outlet
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,52,90,468,135.72,Outlet
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Women's Apparel,51,128,653,215.42,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,35,179,627,325.78,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,107,385,188.75,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,27,101,273,109.08,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,29,53,154,59.94,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,37,70,259,106.19,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Women's Apparel,34,104,354,152.05,Outlet
Amazon,1185732,2/12/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,33,184,607,285.38,Outlet
Amazon,1185732,2/12/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,33,72,238,111.67,Outlet
Amazon,1185732,2/12/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,25,85,213,85,Outlet
Amazon,1185732,2/12/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,48,144,54.72,Outlet
Amazon,1185732,2/12/2021,Northeast,Vermont,Burlington,Men's Apparel,36,68,245,95.47,Outlet
Amazon,1185732,2/12/2021,Northeast,Vermont,Burlington,Women's Apparel,35,107,375,176.02,Outlet
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,35,185,648,317.28,Outlet
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,36,80,288,144,Outlet
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Women's Street Footwear,23,85,196,74.29,Outlet
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,39,117,46.8,Outlet
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's Apparel,36,56,202,78.62,Outlet
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Women's Apparel,29,96,278,128.06,Outlet
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Men's Street Footwear,30,168,504,262.08,Outlet
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,35,68,238,111.86,Outlet
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Women's Street Footwear,25,74,185,77.7,Outlet
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,50,150,60,Outlet
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Men's Apparel,41,53,217,91.27,Outlet
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Women's Apparel,36,90,324,142.56,Outlet
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,48,177,850,433.3,Outlet
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,41,94,385,196.55,Outlet
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Women's Street Footwear,37,96,355,131.42,Outlet
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,83,332,132.8,Outlet
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Men's Apparel,46,91,419,171.63,Outlet
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Women's Apparel,47,120,564,259.44,Outlet
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Men's Street Footwear,47,195,917,449.09,Outlet
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,44,120,528,264,Outlet
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Women's Street Footwear,35,104,364,141.96,Outlet
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,38,102,388,155.04,Outlet
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Men's Apparel,44,105,462,189.42,Outlet
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Women's Apparel,49,158,774,348.39,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,45,209,941,489.06,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,42,145,609,304.5,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Women's Street Footwear,33,109,360,133.09,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,36,96,346,145.15,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Men's Apparel,39,114,445,168.95,Outlet
Amazon,1185732,7/10/2021,Northeast,Vermont,Burlington,Women's Apparel,49,175,858,403.03,Outlet
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Men's Street Footwear,42,215,903,460.53,Outlet
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,43,149,641,333.16,Outlet
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Women's Street Footwear,34,116,394,153.82,Outlet
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,40,85,340,142.8,Outlet
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Men's Apparel,43,72,310,120.74,Outlet
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Women's Apparel,44,136,598,257.31,Outlet
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,44,179,788,385.92,Outlet
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,42,111,466,237.76,Outlet
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Women's Street Footwear,40,72,288,120.96,Outlet
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,35,66,231,92.4,Outlet
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Men's Apparel,48,68,326,120.77,Outlet
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Women's Apparel,45,93,419,192.51,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Men's Street Footwear,44,157,691,324.68,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,44,99,436,213.44,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Women's Street Footwear,40,66,264,97.68,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,46,61,281,103.82,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Men's Apparel,55,58,319,118.03,Outlet
West Gear,1185732,10/12/2021,Northeast,Vermont,Burlington,Women's Apparel,54,90,486,223.56,Outlet
West Gear,1185732,11/11/2021,Northeast,Vermont,Burlington,Men's Street Footwear,54,140,756,378,Outlet
West Gear,1185732,11/11/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,47,98,461,225.69,Outlet
West Gear,1185732,11/11/2021,Northeast,Vermont,Burlington,Women's Street Footwear,46,102,469,173.6,Outlet
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,42,96,403,157.25,Outlet
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Men's Apparel,50,91,455,177.45,Outlet
Amazon,1185732,11/11/2021,Northeast,Vermont,Burlington,Women's Apparel,57,128,730,342.91,Outlet
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,48,186,893,428.54,Outlet
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,41,132,541,276.01,Outlet
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Women's Street Footwear,44,131,576,230.56,Outlet
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,44,101,444,186.65,Outlet
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Men's Apparel,48,104,499,209.66,Outlet
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Women's Apparel,60,145,870,408.9,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Men's Street Footwear,34,173,588,252.93,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,39,111,433,186.15,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Women's Street Footwear,28,101,283,101.81,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,36,60,216,69.12,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Men's Apparel,43,74,318,105.01,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Women's Apparel,35,101,354,141.4,Outlet
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Men's Street Footwear,34,186,632,278.26,Outlet
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,37,85,315,135.24,Outlet
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Women's Street Footwear,31,96,298,101.18,Outlet
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,31,68,211,71.67,Outlet
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Men's Apparel,41,96,394,129.89,Outlet
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Women's Apparel,36,124,446,178.56,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,39,188,733,337.27,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,36,88,317,145.73,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,32,105,336,114.24,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,33,45,149,54.95,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Apparel,47,60,282,93.06,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Women's Apparel,36,99,356,135.43,Outlet
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,33,187,617,259.18,Outlet
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,38,85,323,135.66,Outlet
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,26,80,208,70.72,Outlet
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,35,53,186,59.36,Outlet
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Men's Apparel,40,61,244,80.52,Outlet
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's Apparel,33,101,333,123.32,Outlet
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,47,196,921,396.12,Outlet
